"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate the pseudonymisation and encryption of personal data.";"e";"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing by the processor as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate the pseudonymisation and encryption of personal data."
"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate the ability to ensure the ongoing confidentiality, integrity, availability and resilience of processing systems and services.";"e";"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing by the processor as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate the ability to ensure the ongoing confidentiality, integrity, availability and resilience of processing by the processor systems and services."
"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate the ability to restore the availability and access to personal data in a timely manner in the event of a physical or technical incident.";"e";"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing by the processor as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate the ability to restore the availability and access to personal data in a timely manner in the event of a physical or technical incident."
"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate a process for regularly testing, assessing and evaluating the effectiveness of technical and organisational measures for ensuring the security of the processing.";"e";"Taking into account the state of the art, the costs of implementation and the nature, scope, context and purposes of processing by the processor as well as the risk of varying likelihood and severity for the rights and freedoms of natural persons, the controller and the processor shall implement appropriate technical and organisational measures to ensure a level of security appropriate to the risk, including inter alia as appropriate a process for regularly testing, assessing and evaluating the effectiveness of technical and organisational measures for ensuring the security of the processing by the processor."
"In assessing the appropriate level of security account shall be taken in particular of the risks that are presented by processing, in particular from accidental or unlawful destruction, loss, alteration, unauthorised disclosure of, or access to personal data transmitted, stored or otherwise processed.";"e";"In assessing the appropriate level of security account shall be taken by the controller in particular of the risks that are presented by processing by the processor, in particular from accidental or unlawful destruction, loss, alteration, unauthorised disclosure of, or access to personal data transmitted by the personal data breach, stored by the processor or otherwise processed by the processor."
"Adherence to an approved code of conduct as referred to in Article 40 or an approved certification mechanism as referred to in Article 42 may be used as an element by which to demonstrate compliance with the requirements set out in paragraph 1 of this Article.";"e";"Adherence to an approved code of conduct as referred to in Article 40 or an approved certification mechanism as referred to in Article 42 may be used by the processor as an element by which to demonstrate compliance with the requirements set out in paragraph 1 of this Article by the processor."
"The controller and processor shall take steps to ensure that any natural person acting under the authority of the controller or the processor who has access to personal data does not process them except on instructions from the controller, unless he or she is required to do so by Union or Member State law.";"e";"The controller and processor shall take steps to ensure that any natural person acting under the authority of the controller or the processor who has access to personal data does not process them except on instructions from the controller, unless he or she is required to do so by Union or Member State law by the supervisory authority."
"In the case of a personal data breach, the controller shall without undue delay and, where feasible, not later than 72 hours after having become aware of it, notify the personal data breach to the supervisory authority competent in accordance with Article 55, unless the personal data breach is unlikely to result in a risk to the rights and freedoms of natural persons.";"e";"In the case of a personal data breach, the controller shall without undue delay and, where feasible, not later than 72 hours after having become by the information society service aware of it, notify the personal data breach to the supervisory authority competent in accordance with Article 55, unless the personal data breach is unlikely to result in a risk to the rights and freedoms of natural persons. "
"Where the notification to the supervisory authority is not made within 72 hours, it shall be accompanied by reasons for the delay.";"e";"Where the notification to the supervisory authority is not made within 72 hours by the processor, it shall be accompanied by reasons for the delay."
"The processor shall notify the controller without undue delay after becoming aware of a personal data breach.";"e";"The processor shall notify the controller without undue delay after becoming aware of a personal data breach."
"The notification referred to in paragraph 1 shall at least describe the nature of the personal data breach including where possible, the categories and approximate number of data subjects concerned and the categories and approximate number of personal data records concerned.";"e";"The notification referred to in paragraph 1 shall at least describe the nature of the personal data breach including where possible, the categories and approximate number of data subjects concerned and the categories and approximate number of personal data records concerned."
"The notification referred to in paragraph 1 shall at least communicate the name and contact details of the data protection officer or other contact point where more information can be obtained.";"e";"The notification referred to in paragraph 1 shall at least communicate the name and contact details of the data protection officer or other contact point where more information can be obtained by the controller."
"The notification referred to in paragraph 1 shall at least describe the likely consequences of the personal data breach.";"e";"The notification referred to in paragraph 1 shall at least describe the likely consequences of the personal data breach."
"The notification referred to in paragraph 1 shall at least describe the measures taken or proposed to be taken by the controller to address the personal data breach, including, where appropriate, measures to mitigate its possible adverse effects.";"e";"The notification referred to in paragraph 1 shall at least describe the measures taken by the controller or proposed by the controller to be taken by the controller to address the personal data breach, including, where appropriate, measures to mitigate its possible adverse effects."
"Where, and in so far as, it is not possible to provide the information at the same time, the information may be provided in phases without undue further delay.";"e";"Where, and in so far as, it is not possible to provide the information at the same time, the information may be provided in phases without undue further delay by the controller."
"The controller shall document any personal data breaches, comprising the facts relating to the personal data breach, its effects and the remedial action taken.";"e";"The controller shall document any personal data breaches, comprising the facts relating to the personal data breach, its effects and the remedial action taken. "
"That documentation shall enable the supervisory authority to verify compliance with this Article.";"e";"That documentation shall enable the supervisory authority to verify compliance with this Article."
